"BioCeramic",,,"Coralline",,,"MedPor",,
"Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke"
"sec","N","mm","sec","N","mm","sec","N","mm"
,,,,,,"232.924","817.2671","3.881625"
,,,,,,"232.926","817.2671","3.881656"
,,,,,,"232.928","817.2671","3.881698"
,,,,,,"232.93","817.2671","3.881729"
,,,,,,"232.932","817.2671","3.88176"
,,,,,,"232.934","817.283","3.881792"
,,,,,,"232.936","817.2989","3.881823"
,,,,,,"232.938","817.2989","3.881854"
,,,,,,"232.94","817.2989","3.881896"
,,,,,,"232.942","817.2989","3.881927"
,,,,,,"232.944","817.2989","3.881958"
,,,,,,"232.946","817.2989","3.881989"
,,,,,,"232.948","817.3466","3.882021"
,,,,,,"232.95","817.3466","3.882052"
,,,,,,"232.952","817.3466","3.882094"
,,,,,,"232.954","817.3466","3.882125"
,,,,,,"232.956","817.3466","3.882156"
,,,,,,"232.958","817.3625","3.882187"
,,,,,,"232.96","817.3784","3.882219"
,,,,,,"232.962","817.3784","3.88226"
,,,,,,"232.964","817.3784","3.882292"
,,,,,,"232.966","817.3784","3.882323"
,,,,,,"232.968","817.3784","3.882354"
,,,,,,"232.97","817.3784","3.882385"
,,,,,,"232.972","817.426","3.882417"
,,,,,,"232.974","817.426","3.882448"
,,,,,,"232.976","817.426","3.882489"
,,,,,,"232.978","817.426","3.882521"
,,,,,,"232.98","817.426","3.882552"
,,,,,,"232.982","817.426","3.882583"
,,,,,,"232.984","817.4578","3.882615"
,,,,,,"232.986","817.4578","3.882656"
,,,,,,"232.988","817.4578","3.882688"
,,,,,,"232.99","817.4578","3.882719"
,,,,,,"232.992","817.4578","3.88275"
,,,,,,"232.994","817.4578","3.882781"
,,,,,,"232.996","817.4578","3.882813"
,,,,,,"232.998","817.4896","3.882854"
,,,,,,"233","817.4896","3.882885"
,,,,,,"233.002","817.4896","3.882917"
,,,,,,"233.004","817.4896","3.882948"
,,,,,,"233.006","817.4896","3.88299"
,,,,,,"233.008","817.4896","3.883021"
,,,,,,"233.01","817.5373","3.883052"
,,,,,,"233.012","817.5373","3.883083"
,,,,,,"233.014","817.5373","3.883115"
,,,,,,"233.016","817.5373","3.883146"
,,,,,,"233.018","817.5373","3.883188"
,,,,,,"233.02","817.5373","3.883219"
,,,,,,"233.022","817.5691","3.88325"
,,,,,,"233.024","817.5691","3.883281"
,,,,,,"233.026","817.5691","3.883312"
,,,,,,"233.028","817.5691","3.883354"
,,,,,,"233.03","817.5691","3.883385"
,,,,,,"233.032","817.5691","3.883417"
,,,,,,"233.034","817.6168","3.883448"
,,,,,,"233.036","817.6168","3.883479"
,,,,,,"233.038","817.6168","3.883521"
,,,,,,"233.04","817.6168","3.883552"
,,,,,,"233.042","817.6168","3.883583"
,,,,,,"233.044","817.6168","3.883615"
,,,,,,"233.046","817.6486","3.883646"
,,,,,,"233.048","817.6486","3.883677"
,,,,,,"233.05","817.6486","3.883719"
,,,,,,"233.052","817.6486","3.88375"
,,,,,,"233.054","817.6486","3.883781"
,,,,,,"233.056","817.6486","3.883812"
,,,,,,"233.058","817.6963","3.883844"
,,,,,,"233.06","817.6963","3.883885"
,,,,,,"233.062","817.6963","3.883917"
,,,,,,"233.064","817.6963","3.883948"
,,,,,,"233.066","817.6963","3.883979"
,,,,,,"233.068","817.6963","3.88401"
,,,,,,"233.07","817.7122","3.884052"
,,,,,,"233.072","817.728","3.884083"
,,,,,,"233.074","817.728","3.884115"
,,,,,,"233.076","817.728","3.884146"
,,,,,,"233.078","817.728","3.884177"
,,,,,,"233.08","817.728","3.884208"
,,,,,,"233.082","817.7758","3.884239"
,,,,,,"233.084","817.7758","3.884281"
,,,,,,"233.086","817.7758","3.884312"
,,,,,,"233.088","817.7758","3.884344"
,,,,,,"233.09","817.7758","3.884375"
,,,,,,"233.092","817.7758","3.884417"
,,,,,,"233.094","817.7916","3.884448"
,,,,,,"233.096","817.8075","3.884479"
,,,,,,"233.098","817.8075","3.88451"
,,,,,,"233.1","817.8075","3.884552"
,,,,,,"233.102","817.8075","3.884583"
,,,,,,"233.104","817.8075","3.884614"
,,,,,,"233.106","817.8552","3.884646"
,,,,,,"233.108","817.8552","3.884677"
,,,,,,"233.11","817.8552","3.884719"
,,,,,,"233.112","817.8552","3.88475"
,,,,,,"233.114","817.8552","3.884781"
,,,,,,"233.116","817.8552","3.884812"
,,,,,,"233.118","817.8711","3.884844"
,,,,,,"233.12","817.887","3.884885"
,,,,,,"233.122","817.887","3.884917"
,,,,,,"233.124","817.887","3.884948"
,,,,,,"233.126","817.887","3.884979"
,,,,,,"233.128","817.887","3.88501"
,,,,,,"233.13","817.9347","3.885052"
,,,,,,"233.132","817.9347","3.885083"
,,,,,,"233.134","817.9347","3.885114"
,,,,,,"233.136","817.9347","3.885146"
,,,,,,"233.138","817.9347","3.885177"
,,,,,,"233.14","817.9347","3.885219"
,,,,,,"233.142","817.9664","3.88525"
,,,,,,"233.144","817.9664","3.885281"
,,,,,,"233.146","817.9664","3.885313"
,,,,,,"233.148","817.9664","3.885344"
,,,,,,"233.15","817.9664","3.885385"
,,,,,,"233.152","817.9664","3.885417"
,,,,,,"233.154","818.0142","3.885448"
,,,,,,"233.156","818.0142","3.885479"
,,,,,,"233.158","818.0142","3.88551"
,,,,,,"233.16","818.0142","3.885552"
,,,,,,"233.162","818.0142","3.885583"
,,,,,,"233.164","818.0142","3.885615"
,,,,,,"233.166","818.03","3.885646"
,,,,,,"233.168","818.0459","3.885677"
,,,,,,"233.17","818.0459","3.885708"
,,,,,,"233.172","818.0459","3.88574"
,,,,,,"233.174","818.0459","3.885781"
,,,,,,"233.176","818.0459","3.885813"
,,,,,,"233.178","818.0459","3.885844"
,,,,,,"233.18","818.0936","3.885875"
,,,,,,"233.182","818.0936","3.885906"
,,,,,,"233.184","818.0936","3.885948"
,,,,,,"233.186","818.0936","3.885979"
,,,,,,"233.188","818.0936","3.88601"
,,,,,,"233.19","818.0936","3.886042"
,,,,,,"233.192","818.0936","3.886073"
,,,,,,"233.194","818.1254","3.886104"
,,,,,,"233.196","818.1254","3.886146"
,,,,,,"233.198","818.1254","3.886177"
,,,,,,"233.2","818.1254","3.886208"
,,,,,,"233.202","818.1254","3.88624"
,,,,,,"233.204","818.1254","3.886271"
,,,,,,"233.206","818.1254","3.886312"
,,,,,,"233.208","818.1731","3.886344"
,,,,,,"233.21","818.1731","3.886375"
,,,,,,"233.212","818.1731","3.886406"
,,,,,,"233.214","818.1731","3.886437"
,,,,,,"233.216","818.1731","3.886479"
,,,,,,"233.218","818.1731","3.88651"
,,,,,,"233.22","818.1731","3.886542"
,,,,,,"233.222","818.1731","3.886573"
,,,,,,"233.224","818.2049","3.886604"
,,,,,,"233.226","818.2049","3.886635"
,,,,,,"233.228","818.2049","3.886677"
,,,,,,"233.23","818.2049","3.886708"
,,,,,,"233.232","818.2049","3.886739"
,,,,,,"233.234","818.2049","3.886771"
,,,,,,"233.236","818.2049","3.886802"
,,,,,,"233.238","818.2049","3.886844"
,,,,,,"233.24","818.2526","3.886875"
,,,,,,"233.242","818.2526","3.886906"
,,,,,,"233.244","818.2526","3.886937"
,,,,,,"233.246","818.2526","3.886969"
,,,,,,"233.248","818.2526","3.88701"
,,,,,,"233.25","818.2526","3.887042"
,,,,,,"233.252","818.2526","3.887073"
,,,,,,"233.254","818.2526","3.887104"
,,,,,,"233.256","818.2844","3.887135"
,,,,,,"233.258","818.2844","3.887167"
,,,,,,"233.26","818.2844","3.887198"
,,,,,,"233.262","818.2844","3.887239"
,,,,,,"233.264","818.2844","3.887271"
,,,,,,"233.266","818.2844","3.887302"
,,,,,,"233.268","818.2844","3.887333"
,,,,,,"233.27","818.3162","3.887365"
,,,,,,"233.272","818.332","3.887406"
,,,,,,"233.274","818.332","3.887437"
,,,,,,"233.276","818.332","3.887469"
,,,,,,"233.278","818.332","3.8875"
,,,,,,"233.28","818.332","3.887542"
,,,,,,"233.282","818.332","3.887573"
,,,,,,"233.284","818.3638","3.887604"
,,,,,,"233.286","818.3638","3.887635"
,,,,,,"233.288","818.3638","3.887677"
,,,,,,"233.29","818.3638","3.887708"
,,,,,,"233.292","818.3638","3.88774"
,,,,,,"233.294","818.3638","3.887771"
,,,,,,"233.296","818.3638","3.887802"
,,,,,,"233.298","818.4115","3.887844"
,,,,,,"233.3","818.4115","3.887875"
,,,,,,"233.302","818.4115","3.887906"
,,,,,,"233.304","818.4115","3.887938"
,,,,,,"233.306","818.4115","3.887969"
,,,,,,"233.308","818.4115","3.888"
,,,,,,"233.31","818.4115","3.888031"
,,,,,,"233.312","818.4433","3.888073"
,,,,,,"233.314","818.4433","3.888104"
,,,,,,"233.316","818.4433","3.888135"
,,,,,,"233.318","818.4433","3.888177"
,,,,,,"233.32","818.4433","3.888208"
,,,,,,"233.322","818.4433","3.88824"
,,,,,,"233.324","818.4592","3.888271"
,,,,,,"233.326","818.491","3.888302"
,,,,,,"233.328","818.491","3.888344"
,,,,,,"233.33","818.491","3.888375"
,,,,,,"233.332","818.491","3.888406"
,,,,,,"233.334","818.491","3.888438"
,,,,,,"233.336","818.491","3.888469"
,,,,,,"233.338","818.491","3.88851"
,,,,,,"233.34","818.5228","3.888542"
,,,,,,"233.342","818.5228","3.888573"
,,,,,,"233.344","818.5228","3.888615"
,,,,,,"233.346","818.5228","3.888646"
,,,,,,"233.348","818.5228","3.888677"
,,,,,,"233.35","818.5228","3.888708"
,,,,,,"233.352","818.5704","3.88874"
,,,,,,"233.354","818.5704","3.888781"
,,,,,,"233.356","818.5704","3.888813"
,,,,,,"233.358","818.5704","3.888844"
,,,,,,"233.36","818.5704","3.888875"
,,,,,,"233.362","818.5704","3.888906"
,,,,,,"233.364","818.5704","3.888948"
,,,,,,"233.366","818.6022","3.888979"
,,,,,,"233.368","818.6022","3.88901"
,,,,,,"233.37","818.6022","3.889042"
,,,,,,"233.372","818.6022","3.889083"
,,,,,,"233.374","818.6022","3.889115"
,,,,,,"233.376","818.6022","3.889146"
,,,,,,"233.378","818.65","3.889177"
,,,,,,"233.38","818.65","3.889208"
,,,,,,"233.382","818.65","3.88925"
,,,,,,"233.384","818.65","3.889281"
,,,,,,"233.386","818.65","3.889313"
,,,,,,"233.388","818.65","3.889344"
,,,,,,"233.39","818.6658","3.889385"
,,,,,,"233.392","818.6817","3.889417"
,,,,,,"233.394","818.6817","3.889448"
,,,,,,"233.396","818.6817","3.889479"
,,,,,,"233.398","818.6817","3.88951"
,,,,,,"233.4","818.6817","3.889552"
,,,,,,"233.402","818.7294","3.889583"
,,,,,,"233.404","818.7294","3.889615"
,,,,,,"233.406","818.7294","3.889656"
,,,,,,"233.408","818.7294","3.889688"
,,,,,,"233.41","818.7294","3.889719"
,,,,,,"233.412","818.7294","3.88975"
,,,,,,"233.414","818.7453","3.889781"
,,,,,,"233.416","818.7612","3.889823"
,,,,,,"233.418","818.7612","3.889854"
,,,,,,"233.42","818.7612","3.889885"
,,,,,,"233.422","818.7612","3.889917"
,,,,,,"233.424","818.7612","3.889948"
,,,,,,"233.426","818.8088","3.88999"
,,,,,,"233.428","818.8088","3.890021"
,,,,,,"233.43","818.8088","3.890052"
,,,,,,"233.432","818.8088","3.890083"
,,,,,,"233.434","818.8088","3.890115"
,,,,,,"233.436","818.8088","3.890156"
,,,,,,"233.438","818.8407","3.890188"
,,,,,,"233.44","818.8407","3.890219"
,,,,,,"233.442","818.8407","3.89026"
,,,,,,"233.444","818.8407","3.890292"
,,,,,,"233.446","818.8407","3.890323"
,,,,,,"233.448","818.8884","3.890354"
,,,,,,"233.45","818.8884","3.890385"
,,,,,,"233.452","818.8884","3.890427"
,,,,,,"233.454","818.8884","3.890458"
,,,,,,"233.456","818.8884","3.89049"
,,,,,,"233.458","818.8884","3.890521"
,,,,,,"233.46","818.9202","3.890552"
,,,,,,"233.462","818.9202","3.890594"
,,,,,,"233.464","818.9202","3.890625"
,,,,,,"233.466","818.9202","3.890656"
,,,,,,"233.468","818.9202","3.890687"
,,,,,,"233.47","818.9202","3.890719"
,,,,,,"233.472","818.9678","3.89076"
,,,,,,"233.474","818.9678","3.890792"
,,,,,,"233.476","818.9678","3.890823"
,,,,,,"233.478","818.9678","3.890854"
,,,,,,"233.48","818.9678","3.890896"
,,,,,,"233.482","818.9678","3.890927"
,,,,,,"233.484","818.9996","3.890958"
,,,,,,"233.486","818.9996","3.89099"
,,,,,,"233.488","818.9996","3.891021"
,,,,,,"233.49","818.9996","3.891052"
,,,,,,"233.492","818.9996","3.891094"
,,,,,,"233.494","818.9996","3.891125"
,,,,,,"233.496","819.0473","3.891156"
,,,,,,"233.498","819.0473","3.891187"
,,,,,,"233.5","819.0473","3.891229"
,,,,,,"233.502","819.0473","3.89126"
,,,,,,"233.504","819.0473","3.891292"
,,,,,,"233.506","819.0473","3.891323"
,,,,,,"233.508","819.0791","3.891354"
,,,,,,"233.51","819.0791","3.891396"
,,,,,,"233.512","819.0791","3.891427"
,,,,,,"233.514","819.0791","3.891458"
,,,,,,"233.516","819.0791","3.89149"
,,,,,,"233.518","819.0791","3.891521"
,,,,,,"233.52","819.1268","3.891552"
,,,,,,"233.522","819.1268","3.891594"
,,,,,,"233.524","819.1268","3.891625"
,,,,,,"233.526","819.1268","3.891656"
,,,,,,"233.528","819.1268","3.891687"
,,,,,,"233.53","819.1268","3.891719"
,,,,,,"233.532","819.1268","3.89176"
,,,,,,"233.534","819.1586","3.891792"
,,,,,,"233.536","819.1586","3.891823"
,,,,,,"233.538","819.1586","3.891854"
,,,,,,"233.54","819.1586","3.891885"
,,,,,,"233.542","819.1586","3.891927"
,,,,,,"233.544","819.1586","3.891958"
,,,,,,"233.546","819.2062","3.891989"
,,,,,,"233.548","819.2062","3.892021"
,,,,,,"233.55","819.2062","3.892052"
,,,,,,"233.552","819.2062","3.892083"
,,,,,,"233.554","819.2062","3.892115"
,,,,,,"233.556","819.2062","3.892156"
,,,,,,"233.558","819.2222","3.892187"
,,,,,,"233.56","819.238","3.892219"
,,,,,,"233.562","819.238","3.89225"
,,,,,,"233.564","819.238","3.892281"
,,,,,,"233.566","819.238","3.892313"
,,,,,,"233.568","819.238","3.892354"
,,,,,,"233.57","819.2857","3.892385"
,,,,,,"233.572","819.2857","3.892417"
,,,,,,"233.574","819.2857","3.892448"
,,,,,,"233.576","819.2857","3.892479"
,,,,,,"233.578","819.2857","3.892521"
,,,,,,"233.58","819.2857","3.892552"
,,,,,,"233.582","819.3175","3.892583"
,,,,,,"233.584","819.3175","3.892615"
,,,,,,"233.586","819.3175","3.892646"
,,,,,,"233.588","819.3175","3.892677"
,,,,,,"233.59","819.3175","3.892719"
,,,,,,"233.592","819.3175","3.89275"
,,,,,,"233.594","819.3652","3.892781"
,,,,,,"233.596","819.3652","3.892812"
,,,,,,"233.598","819.3652","3.892844"
,,,,,,"233.6","819.3652","3.892885"
,,,,,,"233.602","819.3652","3.892917"
,,,,,,"233.604","819.3652","3.892948"
,,,,,,"233.606","819.397","3.892979"
,,,,,,"233.608","819.397","3.89301"
,,,,,,"233.61","819.397","3.893042"
,,,,,,"233.612","819.397","3.893073"
,,,,,,"233.614","819.397","3.893115"
,,,,,,"233.616","819.4446","3.893146"
,,,,,,"233.618","819.4446","3.893177"
,,,,,,"233.62","819.4446","3.893208"
,,,,,,"233.622","819.4446","3.893239"
,,,,,,"233.624","819.4446","3.893281"
,,,,,,"233.626","819.4446","3.893312"
,,,,,,"233.628","819.4764","3.893344"
,,,,,,"233.63","819.4764","3.893375"
,,,,,,"233.632","819.4764","3.893406"
,,,,,,"233.634","819.4764","3.893448"
,,,,,,"233.636","819.4764","3.893479"
,,,,,,"233.638","819.5082","3.89351"
,,,,,,"233.64","819.5241","3.893542"
,,,,,,"233.642","819.5241","3.893573"
,,,,,,"233.644","819.5241","3.893615"
,,,,,,"233.646","819.5241","3.893646"
,,,,,,"233.648","819.5241","3.893677"
,,,,,,"233.65","819.5559","3.893708"
,,,,,,"233.652","819.5559","3.893739"
,,,,,,"233.654","819.5559","3.893781"
,,,,,,"233.656","819.5559","3.893812"
,,,,,,"233.658","819.5559","3.893844"
,,,,,,"233.66","819.5559","3.893875"
,,,,,,"233.662","819.5877","3.893906"
,,,,,,"233.664","819.6036","3.893948"
,,,,,,"233.666","819.6036","3.893979"
,,,,,,"233.668","819.6036","3.89401"
,,,,,,"233.67","819.6036","3.894042"
,,,,,,"233.672","819.6036","3.894083"
,,,,,,"233.674","819.6036","3.894114"
,,,,,,"233.676","819.6354","3.894146"
,,,,,,"233.678","819.6354","3.894177"
,,,,,,"233.68","819.6354","3.894219"
,,,,,,"233.682","819.6354","3.89425"
,,,,,,"233.684","819.6354","3.894281"
,,,,,,"233.686","819.6354","3.894312"
,,,,,,"233.688","819.6831","3.894344"
,,,,,,"233.69","819.6831","3.894375"
,,,,,,"233.692","819.6831","3.894406"
,,,,,,"233.694","819.6831","3.894448"
,,,,,,"233.696","819.6831","3.894479"
,,,,,,"233.698","819.6831","3.89451"
,,,,,,"233.7","819.6831","3.894542"
,,,,,,"233.702","819.7148","3.894573"
,,,,,,"233.704","819.7148","3.894604"
,,,,,,"233.706","819.7148","3.894646"
,,,,,,"233.708","819.7148","3.894677"
,,,,,,"233.71","819.7148","3.894708"
,,,,,,"233.712","819.7148","3.89474"
,,,,,,"233.714","819.7625","3.894781"
,,,,,,"233.716","819.7625","3.894812"
,,,,,,"233.718","819.7625","3.894844"
,,,,,,"233.72","819.7625","3.894875"
,,,,,,"233.722","819.7625","3.894906"
,,,,,,"233.724","819.7625","3.894948"
,,,,,,"233.726","819.7625","3.894979"
,,,,,,"233.728","819.7944","3.89501"
,,,,,,"233.73","819.7944","3.895042"
,,,,,,"233.732","819.7944","3.895073"
,,,,,,"233.734","819.7944","3.895115"
,,,,,,"233.736","819.7944","3.895146"
,,,,,,"233.738","819.7944","3.895177"
,,,,,,"233.74","819.8102","3.895219"
,,,,,,"233.742","819.842","3.89525"
,,,,,,"233.744","819.842","3.895281"
,,,,,,"233.746","819.842","3.895313"
,,,,,,"233.748","819.842","3.895344"
,,,,,,"233.75","819.842","3.895385"
,,,,,,"233.752","819.8738","3.895417"
,,,,,,"233.754","819.8738","3.895448"
,,,,,,"233.756","819.8738","3.895479"
,,,,,,"233.758","819.8738","3.89551"
,,,,,,"233.76","819.8738","3.895552"
,,,,,,"233.762","819.8738","3.895583"
,,,,,,"233.764","819.9215","3.895615"
,,,,,,"233.766","819.9215","3.895646"
,,,,,,"233.768","819.9215","3.895677"
,,,,,,"233.77","819.9215","3.895708"
,,,,,,"233.772","819.9215","3.89574"
,,,,,,"233.774","819.9215","3.895781"
,,,,,,"233.776","819.9532","3.895813"
,,,,,,"233.778","819.9532","3.895844"
,,,,,,"233.78","819.9532","3.895875"
,,,,,,"233.782","819.9532","3.895906"
,,,,,,"233.784","819.9532","3.895948"
,,,,,,"233.786","819.9532","3.895979"
,,,,,,"233.788","820.001","3.89601"
,,,,,,"233.79","820.001","3.896042"
,,,,,,"233.792","820.001","3.896073"
,,,,,,"233.794","820.001","3.896115"
,,,,,,"233.796","820.001","3.896146"
,,,,,,"233.798","820.001","3.896177"
,,,,,,"233.8","820.0328","3.896208"
,,,,,,"233.802","820.0328","3.89625"
,,,,,,"233.804","820.0328","3.896281"
,,,,,,"233.806","820.0328","3.896312"
,,,,,,"233.808","820.0328","3.896344"
,,,,,,"233.81","820.0328","3.896375"
,,,,,,"233.812","820.0486","3.896406"
,,,,,,"233.814","820.0804","3.896448"
,,,,,,"233.816","820.0804","3.896479"
,,,,,,"233.818","820.0804","3.89651"
,,,,,,"233.82","820.0804","3.896542"
,,,,,,"233.822","820.0804","3.896573"
,,,,,,"233.824","820.0804","3.896604"
,,,,,,"233.826","820.0804","3.896646"
,,,,,,"233.828","820.1122","3.896677"
,,,,,,"233.83","820.1122","3.896708"
,,,,,,"233.832","820.1122","3.896739"
,,,,,,"233.834","820.1122","3.896781"
,,,,,,"233.836","820.1122","3.896812"
,,,,,,"233.838","820.1122","3.896844"
,,,,,,"233.84","820.1122","3.896875"
,,,,,,"233.842","820.1599","3.896906"
,,,,,,"233.844","820.1599","3.896937"
,,,,,,"233.846","820.1599","3.896979"
,,,,,,"233.848","820.1599","3.89701"
,,,,,,"233.85","820.1599","3.897042"
,,,,,,"233.852","820.1599","3.897073"
,,,,,,"233.854","820.1599","3.897104"
,,,,,,"233.856","820.1917","3.897146"
,,,,,,"233.858","820.1917","3.897177"
,,,,,,"233.86","820.1917","3.897208"
,,,,,,"233.862","820.1917","3.897239"
,,,,,,"233.864","820.1917","3.897271"
,,,,,,"233.866","820.1917","3.897312"
,,,,,,"233.868","820.2076","3.897344"
,,,,,,"233.87","820.2394","3.897375"
,,,,,,"233.872","820.2394","3.897406"
,,,,,,"233.874","820.2394","3.897438"
,,,,,,"233.876","820.2394","3.897479"
,,,,,,"233.878","820.2394","3.89751"
,,,,,,"233.88","820.2394","3.897542"
,,,,,,"233.882","820.2712","3.897573"
,,,,,,"233.884","820.2712","3.897614"
,,,,,,"233.886","820.2712","3.897646"
,,,,,,"233.888","820.2712","3.897677"
,,,,,,"233.89","820.2712","3.897708"
,,,,,,"233.892","820.2712","3.89774"
,,,,,,"233.894","820.303","3.897781"
,,,,,,"233.896","820.3188","3.897812"
,,,,,,"233.898","820.3188","3.897844"
,,,,,,"233.9","820.3188","3.897875"
,,,,,,"233.902","820.3188","3.897906"
,,,,,,"233.904","820.3188","3.897948"
,,,,,,"233.906","820.3506","3.897979"
,,,,,,"233.908","820.3506","3.89801"
,,,,,,"233.91","820.3506","3.898042"
,,,,,,"233.912","820.3506","3.898073"
,,,,,,"233.914","820.3506","3.898114"
,,,,,,"233.916","820.3506","3.898146"
,,,,,,"233.918","820.3824","3.898177"
,,,,,,"233.92","820.3983","3.898208"
,,,,,,"233.922","820.3983","3.89824"
,,,,,,"233.924","820.3983","3.898281"
,,,,,,"233.926","820.3983","3.898313"
,,,,,,"233.928","820.3983","3.898344"
,,,,,,"233.93","820.4301","3.898375"
,,,,,,"233.932","820.4301","3.898417"
,,,,,,"233.934","820.4301","3.898448"
,,,,,,"233.936","820.4301","3.898479"
,,,,,,"233.938","820.4301","3.89851"
,,,,,,"233.94","820.4301","3.898552"
,,,,,,"233.942","820.4619","3.898583"
,,,,,,"233.944","820.4778","3.898615"
,,,,,,"233.946","820.4778","3.898646"
,,,,,,"233.948","820.4778","3.898687"
,,,,,,"233.95","820.4778","3.898719"
,,,,,,"233.952","820.4778","3.89875"
,,,,,,"233.954","820.5096","3.898781"
,,,,,,"233.956","820.5096","3.898813"
,,,,,,"233.958","820.5096","3.898854"
,,,,,,"233.96","820.5096","3.898885"
,,,,,,"233.962","820.5096","3.898917"
,,,,,,"233.964","820.5255","3.898948"
,,,,,,"233.966","820.5573","3.898989"
,,,,,,"233.968","820.5573","3.899021"
,,,,,,"233.97","820.5573","3.899052"
,,,,,,"233.972","820.5573","3.899083"
,,,,,,"233.974","820.5573","3.899115"
,,,,,,"233.976","820.5573","3.899156"
,,,,,,"233.978","820.5891","3.899188"
,,,,,,"233.98","820.5891","3.899219"
,,,,,,"233.982","820.5891","3.89926"
,,,,,,"233.984","820.5891","3.899292"
,,,,,,"233.986","820.5891","3.899323"
,,,,,,"233.988","820.5891","3.899354"
,,,,,,"233.99","820.6208","3.899385"
,,,,,,"233.992","820.6367","3.899427"
,,,,,,"233.994","820.6367","3.899458"
,,,,,,"233.996","820.6367","3.89949"
,,,,,,"233.998","820.6367","3.899521"
,,,,,,"234","820.6367","3.899562"
,,,,,,"234.002","820.6685","3.899594"
,,,,,,"234.004","820.6685","3.899625"
,,,,,,"234.006","820.6685","3.899656"
,,,,,,"234.008","820.6685","3.899688"
,,,,,,"234.01","820.6685","3.899719"
,,,,,,"234.012","820.6685","3.89976"
,,,,,,"234.014","820.7003","3.899792"
,,,,,,"234.016","820.7162","3.899823"
,,,,,,"234.018","820.7162","3.899864"
,,,,,,"234.02","820.7162","3.899896"
,,,,,,"234.022","820.7162","3.899927"
,,,,,,"234.024","820.7162","3.899958"
,,,,,,"234.026","820.748","3.89999"
,,,,,,"234.028","820.748","3.900031"
,,,,,,"234.03","820.748","3.900063"
,,,,,,"234.032","820.748","3.900094"
,,,,,,"234.034","820.748","3.900125"
,,,,,,"234.036","820.7639","3.900167"
,,,,,,"234.038","820.7957","3.900198"
,,,,,,"234.04","820.7957","3.900229"
,,,,,,"234.042","820.7957","3.90026"
,,,,,,"234.044","820.7957","3.900302"
,,,,,,"234.046","820.7957","3.900333"
,,,,,,"234.048","820.8275","3.900365"
,,,,,,"234.05","820.8275","3.900396"
,,,,,,"234.052","820.8275","3.900427"
